seqid,org_ID,parent_ID,code,name,name_30,name_15,orgtype_ID,org_type,address1,address2,city,state,zipcode,grade_span,subtype_ID,subtype_nm,source,reptsource,add_orig,match_note,score,match_add,xcoord,ycoord
500,879,,27301,Portsmouth Abbey School,Portsmouth Abbey School,Portsmouth Abby,2,School,285 Cory's Lane,,Portsmouth,RI,02871,09 - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,98.08,"285 CORYS LN, PORTSMOUTH, RI, 02871",390182.2253440278,189038.30271504118
501,887,,27324,The Pennfield School,The Pennfield School,Pennfield Schl,2,School,110 Sandy Point Road,,Portsmouth,RI,02871,KF - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,90.92,"110 SANDY POINT AV, PORTSMOUTH, RI, 02871",395873.4414684918,171048.39361865452
502,1009,,28315,Community Preparatory School,Community Preparatory,Community Prep.,2,School,126 Somerset Street,,Providence,RI,02907,04 - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,135 Prairie Avenue Providence 02907,ONE MATCH,100,"126 SOMERSET ST, PROVIDENCE, RI, 02907",350869.65149774106,265214.3311714574
503,1033,,28342,Jewish Community Day School of Rhode Island,Jewish Community Day School,Jewish Comm,2,School,85 Taft Avenue,,Providence,RI,02906,KF - 05,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"85 TAFT AV, PROVIDENCE, RI, 02906",356374.9178052629,276353.3581796912
504,998,,28304,Lincoln School,Lincoln School,Lincoln School,2,School,301 Butler Avenue,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"301 BUTLER AV, PROVIDENCE, RI, 02906",359732.3380049428,272869.13706828334
505,1061,,28371,Montessori Children's House,Montessori Children's House,Montessori,2,School,518 Lloyd Avenue,,Providence,RI,02906,PK - 05,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"518 LLOYD AV, PROVIDENCE, RI, 02906",358958.5438887006,273961.6983332848
506,999,,28305,Moses Brown School,Moses Brown School,Moses Brown,2,School,250 Lloyd Avenue,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"250 LLOYD AV, PROVIDENCE, RI, 02906",355503.25077210524,273309.4700104332
507,1002,,28308,Providence Hebrew Day/N.E. Academy of Torah,Providence Hebrew Day School,Hebrew Day,2,School,450 Elmgrove Avenue,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"450 ELMGROVE AV, PROVIDENCE, RI, 02906",357279.14965407795,277056.839104265
508,1039,,28348,Roger Williams Day Care Center,Roger Williams Day Care,Roger Williams,2,School,64 Applegate Lane,,Providence,RI,02905,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"64 APPLEGATE LN, PROVIDENCE, RI, 02905",352892.9533471383,260551.45092839294
509,1063,,28373,San Miguel School,San Miguel School,San Miguel,2,School,525 Branch Avenue,,Providence,RI,02904,05 - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"525 BRANCH AV, PROVIDENCE, RI, 02904",349194.1439418839,280024.8021936369
510,1072,,28382,Sophia Academy,Sophia Academy,Sophia Academy,2,School,582 Elmwood Avenue,,Providence,RI,02907,05 - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"582 ELMWOOD AV, PROVIDENCE, RI, 02907",348524.3581426086,259863.5920728576
511,1067,,28377,The French-American School of RI,The French-American School,French-American,2,School,75 John Street,,Providence,RI,02906,PK - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"75 JOHN ST, PROVIDENCE, RI, 02906",356169.4195805293,269081.12441936
512,2431,,28384,The Grace School,The Grace School,Grace School,2,School,1000 Eddy Street,,Providence,RI,02905,KG - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"1000 EDDY ST, PROVIDENCE, RI, 02905",354045.32583914365,261611.24511180122
513,1007,,28313,The Wheeler School,The Wheeler School,Wheeler School,2,School,216 Hope Street,,Providence,RI,02906,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,100,"216 HOPE ST, PROVIDENCE, RI, 02906",355539.61104855716,271508.9145142914
514,1617,,97303,Meadowbrook Waldorf School,Meadowbrook Waldorf School,Meadowbrook,2,School,300 Kingstown Road,,Richmond,RI,02892,PK - 08,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"300 KINGSTOWN RD, RICHMOND, RI, 02892",289444.3264624864,152516.39595043572
515,1338,,35326,Overbrook Academy,Overbrook Academy,Overbrook,2,School,60 Austin Avenue,,Greenville,RI,02828,06 - 09,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,95.28,"60 AUSTIN AV, SMITHFIELD, RI, 02828",311980.5471669599,289817.05534960737
516,1163,,31321,The Children's Workshop-Smithfield,The Children's Workshop-S,Children's,2,School,22 Cedar Swamp Road,,Smithfield,RI,02917,PK - KF,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,92.08,"22 CEDAR SWAMP RD, SMITHFIELD, RI, 02828",319104.87297026685,287892.9074347187
517,1161,,31302,The Little Village Schoolhouse,The Little Village Schoolhouse,Little Village,2,School,170 Pleasant View Avenue,,Smithfield,RI,02917,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"170 PLEASANT VIEW AV, SMITHFIELD, RI, 02917",316463.95010302664,294957.5608209776
518,1352,,35356,Apponaug Christian Academy,Apponaug Christian Academy,Apponaug,2,School,75 Prospect Street,,Warwick,RI,02886,KG - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"75 PROSPECT ST, WARWICK, RI, 02886",340019.5197357539,225192.58122640575
519,1326,,35313,"Little Red Hen Preschool/Kindergarten, Inc.",Little Red Hen Preschool/KG   ,Little Red Hen ,2,School,358 Forge Road,            ,Warwick,RI,02818,PK - KF,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,90.92,"358 OLD FORGE RD, WARWICK, RI, 02818",340060.3774547774,205280.2811525724
520,1331,,35318,Progressive Learning for Children,Progressive Learning,Progressive,2,School,189 Tollgate Road,,Warwick,RI,02886,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,98.65,"189 TOLL GATE RD, WARWICK, RI, 02886",336456.7004613089,225207.55683764946
521,1315,,35301,Rocky Hill School,Rocky Hill School,Rocky Hill,2,School,530 Ives Road,,East Greenwich,RI,02818,PK - 12,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,96.75,"530 IVES RD, WARWICK, RI, 02818",349305.3584785621,209708.39013420048
522,1340,,35328,Tender Hearts Child Care and Learning Center,Tender Hearts Child Care,Tender Hearts,2,School,935 Jefferson Boulevard,,Warwick,RI,02886,PK - PF,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,ONE MATCH,100,"935 JEFFERSON BLVD, WARWICK, RI, 02886",342598.17245677114,232159.0880418361
523,1365,,35371,The Stork's Nest Child Academy III,The Stork's Nest,Stork's Nest,2,School,1100 Tollgate Road,,Warwick,RI,02886,PK - KG,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,,MULTIPLE MATCHES,98.65,"1100 TOLL GATE RD, WARWICK, RI, 02886",328182.29451326857,228614.94465545964
524,1438,,38306,Islamic School of RI,Islamic School of RI,Islamic School,2,School,840 Providence Street,,West Warwick,RI,02893,PK - 10,7,"Independent (PK, Elem/Sec) ",RIDE_Mar 13 2023 12:58PM,Independents,840 (Rear) Providence Street West Warwick 02893,MULTIPLE MATCHES,100,"840 PROVIDENCE ST, WEST WARWICK, RI, 02893",330112.39539226657,233252.68839850754
525,1524,,07702,DCYF Alternative Education Program,DCYF Alternative Ed. Program,DCYF Alt,2,School,63 Power Road,,Cranston,RI,02920,06 - 12,4,State Operated School,RIDE_Mar 13 2023 12:57PM,StateOperated,57 Power Road Cranston 02920,ONE MATCH,100,"63 POWER RD, CRANSTON, RI, 02920",339306.2071003027,243027.0628321563
526,1521,69,28703,Metropolitan Regional Career and Technical Center,Metropolitan Career Tech Ctr,Metropolitan,2,School,115 Girard Ave,East Bay Campus,Newport,RI,02840,09 - 12,4,State Operated School,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"115 GIRARD AV, NEWPORT, RI, 02840",379293.7622042147,157108.760735896
527,1521,69,28703,Metropolitan Regional Career and Technical Center,Metropolitan Career Tech Ctr,Metropolitan,2,School,325 Public Street,,Providence,RI,02905,09 - 12,4,State Operated School,RIDE_Mar 13 2023 12:58PM,CareerTech,,MULTIPLE MATCHES,100,"325 PUBLIC ST, PROVIDENCE, RI, 02905",351852.5647955668,263490.87469082896
528,1521,69,28703,Metropolitan Regional Career and Technical Center,Metropolitan Career Tech Ctr,Metropolitan,2,School,362 Dexter Street,Peace Street Campus,Providence,RI,02907,09 - 12,4,State Operated School,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"362 DEXTER ST, PROVIDENCE, RI, 02907",347480.2058582324,263496.03445519024
